0.782,18.6,19.139,90,0,2.343,-10.705,1.50,98
0.784,18.6,19.139,90,0,2.391,-10.826,1.50,98
0.786,18.6,19.139,90,0,2.402,-10.959,1.46,98
0.788,18.6,19.139,90,0,2.449,-11.094,1.41,98
0.79,18.6,19.139,90,0,2.46,-11.214,1.38,98
0.792,18.6,19.139,90,0,2.532,-11.373,1.35,98
0.794,18.6,19.139,90,0,2.591,-11.555,1.32,98
0.796,18.6,19.139,90,0,2.675,-11.713,1.37,98
0.798,18.6,19.139,90,0,2.771,-11.931,1.39,98
0.8,18.6,19.139,90,0,2.855,-12.088,1.45,98
0.802,18.6,19.139,90,0,2.975,-12.257,1.52,98
0.804,18.6,19.139,90,0,3.047,-12.353,1.63,98
0.806,18.6,19.144,90,0,3.12,-12.412,1.75,98
0.808,18.6,19.144,90,0,3.169,-12.388,1.84,98
0.81,18.6,19.144,90,0,3.207,-12.327,1.94,98
0.812,18.6,19.144,90,0,3.196,-12.167,2.09,98
0.815,18.6,19.144,90,0,3.161,-11.972,2.2,98
0.817,18.6,19.144,90,0,3.103,-11.727,2.39,98
0.819,18.6,19.144,90,0,3.007,-11.469,2.55,98
0.821,18.6,19.144,90,0,2.863,-11.187,2.66,98
0.823,18.6,19.144,90,0,2.744,-10.894,2.7,98
0.825,18.6,19.144,90,0,2.625,-10.565,2.86,98
0.827,18.6,19.144,90,0,2.518,-10.272,2.9,98
0.829,18.6,19.144,90,0,2.435,-9.981,3.04,98
0.831,18.6,19.144,90,0,2.389,-9.702,3.12,98
0.833,18.6,19.144,90,0,2.343,-9.424,3.16,98
0.835,18.6,19.144,90,0,2.285,-9.205,3.17,98
0.837,18.6,19.144,90,0,2.263,-8.977,3.18,98
0.839,18.6,19.149,90,0,2.253,-8.747,3.22,98
0.841,18.6,19.149,90,0,2.23,-8.554,3.24,98
0.843,18.6,19.149,90,0,2.22,-8.361,3.,98
0.845,18.6,19.149,90,0,2.222,-8.168,3.32,98
0.847,18.6,19.149,90,0,2.236,-8.035,3.35,98
0.849,18.6,19.149,90,0,2.237,-7.928,3.33,98
0.851,18.6,19.149,90,0,2.177,-7.794,3.32,98
0.853,18.6,19.149,90,0,2.142,-7.71,3.28,98
0.855,18.6,19.149,90,0,2.118,-7.638,3.25,98
0.857,18.6,19.149,90,0,2.069,-7.614,3.21,98
0.859,18.6,19.149,90,0,2.021,-7.554,3.14,98
0.861,18.6,19.149,90,0,1.984,-7.566,3.09,98
0.863,18.6,19.149,90,0,1.935,-7.578,3.03,98
0.865,18.6,19.149,90,0,1.91,-7.602,3.01,98
0.867,18.6,19.149,90,0,1.898,-7.625,3.00,98
0.869,18.6,19.149,90,0,1.885,-7.65,2.98,98
0.871,18.6,19.152,90,0,1.86,-7.698,2.9,98
0.873,18.6,19.152,90,0,1.775,-7.709,2.88,98
0.875,18.6,19.152,90,0,1.701,-7.768,2.86,98
0.877,18.6,19.152,90,0,1.59,-7.826,2.84,98
0.879,18.6,19.152,90,0,1.491,-7.884,2.80,98
0.881,18.6,19.152,90,0,1.392,-7.979,2.75,98
0.883,18.6,19.152,90,0,1.294,-8.038,2.,98
0.885,18.6,19.152,90,0,1.195,-8.121,2.64,98
0.887,18.6,19.152,90,0,1.096,-8.179,2.62,98
0.889,18.6,19.152,90,0,0.961,-8.225,2.58,98
0.891,18.6,19.152,90,0,0.862,-8.272,2.54,98
0.893,18.6,19.152,90,0,0.764,-8.318,2.50,98
0.895,18.6,19.152,90,0,0.69,-8.365,2.4,98
0.897,18.6,19.152,90,0,0.641,-8.399,2.50,98
0.899,18.6,19.152,90,0,0.603,-8.446,2.51,98
0.901,18.6,19.152,90,0,0.566,-8.481,2.54,98
0.903,18.6,19.154,90,0,0.565,-8.553,2.54,98
0.905,18.6,19.154,90,0,0.589,-8.613,2.55,98
0.907,18.6,19.154,90,0,0.65,-8.662,2.59,98
